name,file_path,start_line,complexity,method,oom
__repr__,./third_party/cpython/Lib/asyncio/selector_events.py,801,Unknown,numeric,False
__repr__,./third_party/cpython/Lib/asyncio/events.py,72,Unknown,numeric,False
__repr__,./third_party/cpython/Lib/asyncio/proactor_events.py,73,O(n),numeric,False
__repr__,./third_party/cpython/Lib/importlib/_bootstrap.py,615,O(n),numeric,False
__repr__,./third_party/cpython/Lib/importlib/resources/readers.py,132,O(n),numeric,False
__repr__,./third_party/cpython/Lib/xml/dom/minidom.py,1054,O(n),numeric,False
__repr__,./third_party/cpython/Lib/multiprocessing/util.py,239,O(n),numeric,False
__repr__,./third_party/cpython/Lib/multiprocessing/managers.py,1019,O(n^2),numeric,True
__repr__,./third_party/cpython/Lib/multiprocessing/process.py,266,Unknown,numeric,False
__repr__,./third_party/cpython/Lib/multiprocessing/shared_memory.py,490,O(log n),numeric,False
__repr__,./third_party/cpython/Lib/http/cookiejar.py,827,O(log n),numeric,False
__repr__,./third_party/cpython/Lib/http/cookiejar.py,1763,O(log n),numeric,False
__repr__,./third_party/cpython/Lib/http/cookies.py,496,O(n),numeric,False
__repr__,./third_party/cpython/Lib/urllib/parse.py,891,Unknown,numeric,False
__repr__,./third_party/cpython/Lib/idlelib/undo.py,176,O(n),numeric,False
__repr__,./third_party/cpython/Lib/idlelib/undo.py,308,O(n),numeric,False
__repr__,./third_party/cpython/Lib/email/charset.py,239,O(n),numeric,False
__repr__,./third_party/cpython/Lib/email/_policybase.py,64,O(n),numeric,False
__repr__,./third_party/cpython/Lib/email/_header_value_parser.py,138,O(n log n),numeric,True
__repr__,./third_party/cpython/Lib/email/_header_value_parser.py,898,Unknown,numeric,False
__repr__,./third_party/cpython/Lib/email/headerregistry.py,82,Unknown,numeric,False
__repr__,./third_party/cpython/Lib/email/headerregistry.py,132,O(n log n),numeric,True
__repr__,./third_party/cpython/Lib/turtledemo/sorting_animate.py,32,O(1),numeric,False
__repr__,./third_party/cpython/Parser/asdl.py,49,O(n),numeric,False
__repr__,./third_party/cpython/Parser/asdl.py,57,Unknown,numeric,False
__repr__,./third_party/cpython/Parser/asdl.py,65,O(log n),numeric,False
__repr__,./third_party/cpython/Parser/asdl.py,93,O(n),numeric,False
__repr__,./third_party/cpython/Parser/asdl.py,115,O(n),numeric,False
__repr__,./third_party/cpython/Parser/asdl.py,126,O(n),numeric,False
__repr__,./third_party/cpython/Tools/cases_generator/parsing.py,254,Unknown,numeric,False
__repr__,./third_party/cpython/Tools/peg_generator/pegen/grammar.py,50,O(n),numeric,False
__repr__,./third_party/cpython/Tools/peg_generator/pegen/grammar.py,180,O(n),numeric,False
__repr__,./third_party/cpython/Tools/clinic/libclinic/cpp.py,50,O(1),llm,False
__repr__,./third_party/cpython/Tools/clinic/libclinic/block_parser.py,71,O(log n),numeric,False
__repr__,./third_party/cpython/Tools/clinic/libclinic/function.py,34,Unknown,numeric,False
__repr__,./third_party/cpython/Tools/clinic/libclinic/function.py,51,O(log n),numeric,False
__repr__,./third_party/cpython/Tools/clinic/libclinic/utils.py,79,Unknown,numeric,False
__repr__,./third_party/cpython/Tools/c-analyzer/c_parser/info.py,559,Unknown,numeric,False
__repr__,./third_party/cpython/Tools/c-analyzer/c_parser/info.py,1489,O(n),numeric,False
__repr__,./third_party/cpython/Tools/c-analyzer/c_parser/parser/_info.py,22,O(n),numeric,False
__repr__,./third_party/cpython/Tools/c-analyzer/c_parser/parser/_info.py,61,O(n),numeric,False
__repr__,./third_party/cpython/Tools/c-analyzer/c_analyzer/info.py,125,O(n log n),numeric,True
__repr__,./third_party/cpython/Tools/c-analyzer/c_analyzer/info.py,289,O(n),numeric,False
__repr__,./third_party/cpython/Tools/c-analyzer/c_common/scriptutil.py,150,O(n^2),numeric,True
__repr__,./third_party/cpython/Tools/gdb/libpython.py,448,O(n),numeric,True
__request,./third_party/cpython/Lib/xmlrpc/client.py,1429,Unknown,numeric,False
__reversed__,./third_party/cpython/Lib/_collections_abc.py,1027,O(1),numeric,False
__reversed__,./third_party/cpython/Lib/enum.py,804,O(n),numeric,False
__ror__,./third_party/cpython/Lib/weakref.py,268,O(n),numeric,False
__ror__,./third_party/cpython/Lib/weakref.py,431,Unknown,numeric,False
__ror__,./third_party/cpython/Lib/os.py,761,O(n),numeric,False
__run,./third_party/cpython/Lib/doctest.py,1339,Unknown,numeric,False
__schedule_callbacks,./third_party/cpython/Lib/asyncio/futures.py,167,O(n^2),numeric,True
__seqToRE,./third_party/cpython/Lib/_strptime.py,324,Unknown,numeric,False
__set,./third_party/cpython/Lib/http/cookies.py,471,O(n),numeric,True
__set_name__,./third_party/cpython/Lib/enum.py,238,Unknown,numeric,False
__setattr__,./third_party/cpython/Lib/ctypes/_endian.py,24,O(log n),numeric,False
__setattr__,./third_party/cpython/Lib/email/_policybase.py,87,Unknown,numeric,False
__setitem__,./third_party/cpython/Lib/shelve.py,119,O(n log n),numeric,True
__setitem__,./third_party/cpython/Lib/configparser.py,1305,O(log n),numeric,False
__setitem__,./third_party/cpython/Lib/configparser.py,1377,Unknown,numeric,False
__setitem__,./third_party/cpython/Lib/mailbox.py,346,Unknown,numeric,False
__setitem__,./third_party/cpython/Lib/mailbox.py,1055,Unknown,numeric,False
__setitem__,./third_party/cpython/Lib/enum.py,341,O(n),numeric,False
__setitem__,./third_party/cpython/Lib/multiprocessing/shared_memory.py,451,Unknown,numeric,False
__setitem__,./third_party/cpython/Lib/http/cookies.py,293,O(n^2),numeric,False
__setitem__,./third_party/cpython/Lib/email/message.py,425,O(n),numeric,False
__setitem__,./third_party/cpython/Lib/dbm/dumb.py,189,O(n log n),numeric,True
__setslice__,./third_party/cpython/Lib/multiprocessing/sharedctypes.py,238,O(n),numeric,False
__setstate__,./third_party/cpython/Lib/functools.py,404,O(n),numeric,True
__setstate__,./third_party/cpython/Lib/xml/dom/minicompat.py,68,O(n),numeric,False
__setstate__,./third_party/cpython/Lib/multiprocessing/queues.py,324,O(n),numeric,False
__setup,./third_party/cpython/Lib/_sitebuiltins.py,44,Unknown,numeric,False
__sigwinch,./third_party/cpython/Lib/_pyrepl/unix_console.py,754,O(n),numeric,False
__str__,./third_party/cpython/Lib/optparse.py,144,O(n^3),numeric,True
__str__,./third_party/cpython/Lib/optparse.py,734,O(n),numeric,False
__str__,./third_party/cpython/Lib/optparse.py,820,O(n),numeric,False
__str__,./third_party/cpython/Lib/ipaddress.py,604,O(n),numeric,False
__str__,./third_party/cpython/Lib/doctest.py,1847,Unknown,numeric,False
__str__,./third_party/cpython/Lib/doctest.py,1866,Unknown,numeric,False
__str__,./third_party/cpython/Lib/tracemalloc.py,225,O(n),numeric,False
__str__,./third_party/cpython/Lib/fractions.py,450,O(1),numeric,False
__str__,./third_party/cpython/Lib/uuid.py,331,O(n),numeric,False
__str__,./third_party/cpython/Lib/_pydecimal.py,982,O(n),numeric,False
__str__,./third_party/cpython/Lib/argparse.py,810,Unknown,numeric,False
__str__,./third_party/cpython/Lib/inspect.py,3245,O(n),numeric,False
__str__,./third_party/cpython/Lib/concurrent/futures/interpreter.py,24,O(n),numeric,False
__str__,./third_party/cpython/Lib/multiprocessing/managers.py,115,O(n),numeric,False
__str__,./third_party/cpython/Lib/multiprocessing/managers.py,931,O(n),numeric,False
__str__,./third_party/cpython/Lib/xmlrpc/client.py,385,Unknown,numeric,False
__str__,./third_party/cpython/Lib/tkinter/scrolledtext.py,41,O(n),numeric,False
__str__,./third_party/cpython/Lib/wsgiref/headers.py,136,O(n),numeric,False
__str__,./third_party/cpython/Lib/http/cookiejar.py,1768,O(n),numeric,False
__str__,./third_party/cpython/Lib/urllib/robotparser.py,210,O(n),numeric,False
__str__,./third_party/cpython/Lib/urllib/robotparser.py,243,O(n log n),numeric,True
__str__,./third_party/cpython/Lib/email/_header_value_parser.py,135,O(n),numeric,False
__str__,./third_party/cpython/Lib/email/_header_value_parser.py,265,O(n),numeric,False
__str__,./third_party/cpython/Lib/email/_header_value_parser.py,277,O(n),numeric,False
__str__,./third_party/cpython/Lib/email/_header_value_parser.py,812,O(n^2),numeric,True
__str__,./third_party/cpython/Lib/email/headerregistry.py,87,Unknown,numeric,False
__str__,./third_party/cpython/Lib/email/headerregistry.py,137,O(n),numeric,False
__str__,./third_party/cpython/Lib/email/errors.py,104,O(n),numeric,False
__str__,./third_party/cpython/Lib/email/header.py,223,O(n^2),numeric,True
__str__,./third_party/cpython/Lib/email/header.py,559,Unknown,numeric,False
__str__,./third_party/cpython/Parser/asdl.py,83,O(log n),numeric,False
__str__,./third_party/cpython/Parser/asdl.py,242,Unknown,numeric,False
__str__,./third_party/cpython/PC/layout/support/logging.py,58,O(n),numeric,False
__str__,./third_party/cpython/Tools/cases_generator/analyzer.py,160,O(n),numeric,False
__str__,./third_party/cpython/Tools/unicode/dawg.py,35,O(n),numeric,False
__str__,./third_party/cpython/Tools/peg_generator/pegen/grammar.py,47,O(n),numeric,False
__str__,./third_party/cpython/Tools/peg_generator/pegen/grammar.py,83,Unknown,numeric,False
__str__,./third_party/cpython/Tools/peg_generator/pegen/grammar.py,148,O(n),numeric,False
__str__,./third_party/cpython/Tools/peg_generator/pegen/grammar.py,173,Unknown,numeric,False
__str__,./third_party/cpython/Tools/peg_generator/pegen/grammar.py,198,Unknown,numeric,False
__str__,./third_party/cpython/Tools/peg_generator/pegen/grammar.py,254,Unknown,numeric,False
__str__,./third_party/cpython/Tools/peg_generator/pegen/grammar.py,281,O(n),numeric,False
__str__,./third_party/cpython/Tools/peg_generator/pegen/grammar.py,294,O(log n),numeric,False
__str__,./third_party/cpython/Tools/peg_generator/pegen/c_generator.py,97,O(n),numeric,False
__str__,./third_party/cpython/Tools/c-analyzer/c_parser/info.py,873,Unknown,numeric,False
__str__,./third_party/cpython/Tools/c-analyzer/c_parser/info.py,1000,Unknown,numeric,False
__str__,./third_party/cpython/Tools/gdb/libpython.py,1326,O(n),numeric,False
__str__,./third_party/cpython/Tools/ssl/multissltests.py,185,Unknown,numeric,False
__subclasscheck__,./third_party/cpython/Lib/typing.py,1956,Unknown,numeric,False
__tputs,./third_party/cpython/Lib/_pyrepl/unix_console.py,780,Unknown,numeric,False
__truediv__,./third_party/cpython/Lib/_pydecimal.py,1275,O(n),numeric,False
__write,./third_party/cpython/Lib/tarfile.py,453,Unknown,numeric,False
__write,./third_party/cpython/Lib/_pyrepl/windows_console.py,335,O(n),numeric,False
__write_changed_line,./third_party/cpython/Lib/_pyrepl/unix_console.py,613,O(n),numeric,False
__write_changed_line,./third_party/cpython/Lib/_pyrepl/windows_console.py,249,Unknown,numeric,False
_abs,./third_party/cpython/Tools/c-analyzer/cpython/_parser.py,17,Unknown,numeric,False
_absorb,./third_party/cpython/Lib/multiprocessing/heap.py,235,O(n),numeric,False
_add_action,./third_party/cpython/Lib/argparse.py,1574,O(n^2),numeric,True
_add_cmd_cli,./third_party/cpython/Tools/c-analyzer/c_common/scriptutil.py,453,O(n log n),numeric,True
_add_container_actions,./third_party/cpython/Lib/argparse.py,1598,O(n),numeric,False
_add_filter,./third_party/cpython/Lib/_py_warnings.py,320,Unknown,numeric,False
_add_line,./third_party/cpython/Tools/c-analyzer/c_parser/parser/_info.py,170,Unknown,numeric,False
_add_member_,./third_party/cpython/Lib/enum.py,1040,Unknown,numeric,False
_add_prefix_and_suffix,./third_party/cpython/Tools/clinic/libclinic/formatting.py,65,Unknown,numeric,False
_add_slots,./third_party/cpython/Lib/dataclasses.py,1277,O(n^2),numeric,False
_add_tags_in_section,./third_party/cpython/Lib/idlelib/colorizer.py,335,O(n),numeric,False
_add_value_alias_,./third_party/cpython/Lib/enum.py,1209,O(n^2),numeric,True
_addkey,./third_party/cpython/Lib/dbm/dumb.py,183,Unknown,numeric,False
_adjust_cli_sys_path,./third_party/cpython/Lib/pydoc.py,2777,O(1),llm,False
_adjust_leftover_buffer,./third_party/cpython/Lib/asyncio/selector_events.py,1121,O(n),numeric,False
_after_fork,./third_party/cpython/Lib/threading.py,1586,Unknown,numeric,False
_afterfork,./third_party/cpython/Lib/multiprocessing/resource_sharer.py,111,O(n),numeric,False
_aiff,./third_party/cpython/Lib/email/mime/audio.py,74,O(n),numeric,False
_aix_bos_rte,./third_party/cpython/Lib/_aix_support.py,42,Unknown,numeric,False
_aix_tag,./third_party/cpython/Lib/_aix_support.py,26,O(log n),numeric,False
_aix_vrtl,./third_party/cpython/Lib/_aix_support.py,36,Unknown,numeric,False
_all_string_prefixes,./third_party/cpython/Lib/tokenize.py,85,Unknown,numeric,False
_append_chunk,./third_party/cpython/Lib/email/header.py,503,O(n log n),numeric,False
_append_doc,./third_party/cpython/Lib/email/_policybase.py,103,O(n),numeric,False
_append_modifier,./third_party/cpython/Lib/locale.py,375,Unknown,numeric,False
_apply,./third_party/cpython/Lib/_pydecimal.py,4137,O(1),llm,False
_apply_pax_info,./third_party/cpython/Lib/tarfile.py,1598,O(n log n),numeric,True
_args_from_interpreter_flags,./third_party/cpython/Lib/subprocess.py,306,Unknown,numeric,False
_as_int2,./third_party/cpython/Lib/gettext.py,176,O(1),numeric,False
_as_row,./third_party/cpython/Tools/c-analyzer/c_parser/info.py,664,O(n),numeric,False
_as_tuple,./third_party/cpython/Tools/unicode/dawg.py,48,O(n),numeric,False
_as_tuple,./third_party/cpython/Tools/c-analyzer/c_parser/preprocessor/errors.py,7,O(n),numeric,False
_ascii_split,./third_party/cpython/Lib/email/header.py,481,Unknown,numeric,False
_asdict_inner,./third_party/cpython/Lib/dataclasses.py,1429,Unknown,numeric,True
_astuple_inner,./third_party/cpython/Lib/dataclasses.py,1521,O(n),numeric,False
_asyncio_awaited_by,./third_party/cpython/Lib/asyncio/futures.py,123,Unknown,numeric,False
_au,./third_party/cpython/Lib/email/mime/audio.py,84,Unknown,numeric,False
_b32decode,./third_party/cpython/Lib/base64.py,198,Unknown,numeric,False
_b32encode,./third_party/cpython/Lib/base64.py,163,O(n log n),numeric,True
_basename,./third_party/cpython/Lib/shutil.py,858,Unknown,numeric,False
_batch_appends,./third_party/cpython/Lib/pickle.py,1021,O(n),numeric,False
_batch_setitems,./third_party/cpython/Lib/pickle.py,1068,O(n),numeric,False
_binary,./third_party/cpython/Lib/xmlrpc/client.py,402,O(1),llm,False
_binary_search,./third_party/cpython/Lib/idlelib/autocomplete_w.py,78,O(n^3),numeric,True
_bind,./third_party/cpython/Lib/inspect.py,3078,Unknown,numeric,False
_bmp,./third_party/cpython/Lib/email/mime/image.py,138,Unknown,numeric,False
_bootstrap,./third_party/cpython/Lib/multiprocessing/process.py,297,Unknown,numeric,False
_bootstrap_inner,./third_party/cpython/Lib/threading.py,1055,Unknown,numeric,False
_buffer_decode,./third_party/cpython/Lib/encodings/utf_8_sig.py,54,Unknown,numeric,False
_buffer_decode,./third_party/cpython/Lib/encodings/idna.py,317,Unknown,numeric,False
_buffer_encode,./third_party/cpython/Lib/encodings/idna.py,273,Unknown,numeric,False
_build_argv,./third_party/cpython/Tools/c-analyzer/c_parser/preprocessor/common.py,71,Unknown,numeric,False
_build_closure,./third_party/cpython/Lib/annotationlib.py,779,Unknown,numeric,False
_build_graph_for_future,./third_party/cpython/Lib/asyncio/graph.py,40,Unknown,numeric,False
_build_src,./third_party/cpython/Tools/ssl/multissltests.py,299,Unknown,numeric,False
_build_src,./third_party/cpython/Tools/ssl/multissltests.py,417,O(n),numeric,False
_build_stencils,./third_party/cpython/Tools/jit/_targets.py,161,Unknown,numeric,False
_build_table,./third_party/cpython/Tools/c-analyzer/c_common/tables.py,415,Unknown,numeric,False
_build_tree,./third_party/cpython/Lib/asyncio/tools.py,43,Unknown,numeric,False
_byte_offset_to_character_offset,./third_party/cpython/Lib/traceback.py,794,O(n),numeric,False
_bytes_from_decode_data,./third_party/cpython/Lib/base64.py,31,Unknown,numeric,False
_byteswap,./third_party/cpython/Lib/wave.py,92,O(n),numeric,False
_c3_merge,./third_party/cpython/Lib/functools.py,735,O(n^3),numeric,False
_c3_mro,./third_party/cpython/Lib/functools.py,762,O(n^3),numeric,False
_calc___package__,./third_party/cpython/Lib/importlib/_bootstrap.py,1438,O(n),numeric,False
_calibrate_inner,./third_party/cpython/Lib/profile.py,490,O(n),numeric,False
_call,./third_party/cpython/Lib/concurrent/futures/interpreter.py,98,O(n),numeric,False
_call_pickled,./third_party/cpython/Lib/concurrent/futures/interpreter.py,109,O(n),numeric,True
_call_user_data_handler,./third_party/cpython/Lib/xml/dom/minidom.py,255,O(n),numeric,False
_calltip_window,./third_party/cpython/Lib/idlelib/calltip_w.py,172,O(1),llm,False
_candidate_tempdir_list,./third_party/cpython/Lib/tempfile.py,156,O(1),llm,False
_capture_exc,./third_party/cpython/Lib/concurrent/futures/interpreter.py,83,O(n),numeric,False
_cc,./third_party/cpython/Lib/turtle.py,2759,Unknown,numeric,False
_chain_from_iterable_of_lists,./third_party/cpython/Lib/concurrent/futures/process.py,611,O(n^2),numeric,True
_change_start,./third_party/cpython/Lib/idlelib/autocomplete_w.py,64,O(log n),numeric,False
_check_args_match,./third_party/cpython/Doc/tools/extensions/audit_events.py,52,Unknown,numeric,False
_check_bracketed_host,./third_party/cpython/Lib/urllib/parse.py,461,Unknown,numeric,False
_check_bracketed_netloc,./third_party/cpython/Lib/urllib/parse.py,442,O(n),numeric,False
_check_bye,./third_party/cpython/Lib/imaplib.py,1075,Unknown,numeric,False
_check_choice,./third_party/cpython/Lib/optparse.py,652,Unknown,numeric,False
_check_close,./third_party/cpython/Lib/http/client.py,395,O(n),numeric,False
_check_conflict,./third_party/cpython/Lib/optparse.py,958,Unknown,numeric,False
_check_dest,./third_party/cpython/Lib/optparse.py,665,O(n^2),numeric,True
_check_for_existing_members_,./third_party/cpython/Lib/enum.py,918,O(n),numeric,False
_check_for_unavailable_sdk,./third_party/cpython/Lib/_osx_support.py,331,Unknown,numeric,False
